Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,EngagementScore,RecentOrder,UnhappyCustomer,LoyaltyTier,CashbackPerOrder
22.0,26.0,3.0,Laptop & Accessory,5.0,Married,2.0,0.0,11.0,165.67,0.0,57.501,1,0,Loyal,41.4175
8.0,33.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,7.0,168.83,0.0,54.249,1,0,Regular,42.2075
20.0,32.0,3.0,Others,3.0,Married,4.0,0.0,0.0,269.57500000000005,0.0,88.07250000000002,1,0,Loyal,67.39375000000001
9.0,9.0,4.0,Mobile Phone,3.0,Divorced,2.0,0.0,0.0,112.81,0.0,38.143,1,0,Regular,22.562
20.0,20.0,3.0,Laptop & Accessory,4.0,Married,9.0,0.0,7.0,154.67,0.0,53.601,1,0,Loyal,38.6675
0.0,10.0,3.0,Mobile,2.0,Single,2.0,1.0,2.0,128.75,0.0,39.825,1,1,,32.1875
28.0,24.0,4.0,Fashion,3.0,Married,10.0,0.0,9.0,232.39,0.0,79.717,1,0,VIP,46.477999999999994
22.0,7.0,2.0,Grocery,1.0,Single,4.0,0.0,2.0,269.57500000000005,0.0,88.27250000000001,1,0,Loyal,89.85833333333335
16.0,21.0,4.0,Grocery,3.0,Married,2.0,0.0,11.0,269.57500000000005,0.0,87.27250000000001,1,0,Loyal,53.915000000000006
7.0,9.0,5.0,Laptop & Accessory,1.0,Single,6.0,0.0,2.0,160.29,0.0,52.187,1,0,Regular,26.715
1.0,28.0,4.0,Mobile Phone,3.0,Married,3.0,0.0,1.0,148.77,0.0,46.531,1,0,New,29.754
9.0,16.0,3.0,Mobile,3.0,Divorced,2.0,1.0,0.0,122.2,0.0,40.56,1,1,Regular,30.55
9.0,14.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,7.0,121.33,0.0,40.699000000000005,1,1,Regular,24.266
4.0,8.0,4.0,Laptop & Accessory,5.0,Divorced,4.0,0.0,0.0,164.1,0.0,52.03,1,0,New,32.82
25.0,13.0,5.0,Mobile Phone,3.0,Single,2.0,0.0,8.0,153.38,0.0,55.513999999999996,1,0,VIP,25.563333333333333
14.0,33.0,4.0,Laptop & Accessory,5.0,Married,3.0,0.0,6.0,208.96,0.0,68.488,1,0,Loyal,41.792
4.0,9.0,4.0,Mobile Phone,4.0,Divorced,3.0,0.0,1.0,149.76,0.0,47.728,1,0,New,29.951999999999998
18.0,15.0,4.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,12.0,155.93,0.0,53.779,1,0,Loyal,31.186
10.0,10.0,5.0,Fashion,1.0,Married,6.0,0.0,3.0,221.99,0.0,71.597,1,0,Regular,36.998333333333335
18.0,27.0,4.0,Mobile Phone,4.0,Single,3.0,0.0,4.0,159.2,0.0,54.76,1,0,Loyal,31.839999999999996
11.0,17.0,4.0,Laptop & Accessory,4.0,Single,4.0,1.0,2.0,166.97,0.0,54.991,1,1,Regular,33.394
8.0,18.0,5.0,Laptop & Accessory,4.0,Married,6.0,0.0,9.0,169.9,0.0,55.37,1,0,Regular,28.316666666666666
22.0,14.0,3.0,Mobile,5.0,Married,5.0,1.0,2.0,125.87,0.0,45.56100000000001,1,1,Loyal,31.4675
4.0,27.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,3.0,224.57,0.0,70.17099999999999,1,0,New,44.914
0.0,11.0,4.0,Fashion,2.0,Married,2.0,1.0,3.0,228.08,0.0,70.024,1,1,,45.616
18.0,35.0,4.0,Grocery,5.0,Married,5.0,0.0,14.5,269.57500000000005,0.0,87.87250000000002,1,0,Loyal,53.915000000000006
13.0,11.0,4.0,Laptop & Accessory,3.0,Single,2.0,0.0,9.0,175.42,0.0,58.126,1,0,Loyal,35.083999999999996
31.0,22.0,4.0,Grocery,3.0,Married,4.0,1.0,3.0,269.57500000000005,0.0,91.77250000000001,1,1,VIP,53.915000000000006
0.0,17.0,1.5,Laptop & Accessory,3.0,Married,9.0,0.0,2.0,147.07,0.0,44.721,1,0,,58.827999999999996
1.0,25.0,2.0,Mobile Phone,5.0,Married,2.0,0.0,1.0,154.56,0.0,47.467999999999996,1,0,New,51.52
1.0,14.0,4.0,Mobile Phone,4.0,Single,3.0,1.0,1.0,149.72,0.0,46.815999999999995,1,1,New,29.944
20.0,22.0,4.0,Others,4.0,Divorced,7.0,0.0,4.0,269.57500000000005,0.0,88.47250000000001,1,0,Loyal,53.915000000000006
4.0,11.0,3.0,Mobile Phone,1.0,Married,1.0,1.0,3.0,148.21,0.0,46.86300000000001,1,1,New,37.0525
1.0,7.0,3.0,Mobile Phone,5.0,Married,2.0,0.0,2.0,135.91,0.0,42.272999999999996,1,0,New,33.9775
8.0,22.0,4.0,Laptop & Accessory,4.0,Married,1.0,1.0,2.0,147.88,0.0,48.364,1,1,Regular,29.576
13.0,15.0,3.0,Laptop & Accessory,3.0,Married,4.0,0.0,7.0,139.75,0.0,47.025,1,0,Loyal,34.9375
1.0,16.0,4.0,Mobile Phone,4.0,Single,3.0,0.0,4.0,147.79,0.0,46.236999999999995,1,0,New,29.558
25.0,17.0,3.0,Laptop & Accessory,3.0,Divorced,9.0,0.0,4.0,131.49,0.0,48.147000000000006,1,0,VIP,32.8725
19.0,11.0,5.5,Fashion,3.0,Married,6.0,0.0,3.0,222.56,0.0,74.668,1,0,Loyal,34.24
24.0,17.0,5.0,Fashion,1.0,Single,8.0,0.0,3.0,229.96,0.0,78.188,1,0,Loyal,38.32666666666667
0.0,22.0,5.0,Mobile Phone,5.0,Single,2.0,1.0,7.0,139.19,0.0,43.757,1,1,,23.198333333333334
15.0,35.0,5.0,Grocery,4.0,Married,2.0,0.0,11.0,260.7,0.0,84.71,1,0,Loyal,43.449999999999996
7.0,16.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,7.0,140.01,0.0,45.303,1,1,Regular,35.0025
19.0,6.0,3.0,Fashion,5.0,Married,2.0,0.0,7.0,204.53,0.0,68.259,1,0,Loyal,51.1325
11.0,6.0,4.0,Mobile,5.0,Single,5.0,0.0,0.0,128.58,0.0,43.474000000000004,1,0,Regular,25.716
24.0,7.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,14.0,188.47,0.0,65.341,1,0,Loyal,37.694
29.0,21.0,2.0,Others,4.0,Single,10.0,0.0,14.5,269.57500000000005,0.0,90.37250000000002,1,0,VIP,89.85833333333335
15.0,12.0,3.0,Fashion,5.0,Married,10.0,0.0,7.0,233.48,0.0,75.744,1,0,Loyal,58.37
15.0,11.0,4.0,Fashion,3.0,Married,2.0,1.0,3.0,229.47,0.0,74.94099999999999,1,1,Loyal,45.894
4.0,14.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,8.0,144.24,0.0,45.672000000000004,1,0,New,36.06
9.0,12.0,4.0,Mobile,3.0,Married,1.0,0.0,3.0,121.87,0.0,40.861000000000004,1,0,Regular,24.374000000000002
0.0,8.0,4.0,Mobile,1.0,Single,8.0,0.0,0.0,127.85,0.0,39.955,1,0,,25.57
7.0,6.0,1.5,Mobile,1.0,Single,3.0,0.0,3.0,132.8,0.0,42.540000000000006,1,0,Regular,53.120000000000005
2.0,11.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,5.0,167.21,0.0,52.36300000000001,1,0,New,33.442
9.0,34.0,5.0,Mobile Phone,5.0,Single,3.0,0.0,2.0,150.59,0.0,49.877,1,0,Regular,25.098333333333333
4.0,8.0,3.0,Mobile,3.0,Married,1.0,0.0,2.0,130.67,0.0,41.601,1,0,New,32.6675
10.0,18.0,5.0,Laptop & Accessory,1.0,Married,6.0,0.0,1.0,191.52,0.0,62.456,1,0,Regular,31.92
9.0,26.0,3.0,Mobile,3.0,Divorced,5.0,0.0,0.0,122.59,0.0,40.67700000000001,1,0,Regular,30.6475
7.0,32.0,4.0,Laptop & Accessory,3.0,Divorced,3.0,0.0,2.0,170.39,0.0,54.817,1,0,Regular,34.077999999999996
1.0,7.0,5.5,Mobile Phone,4.0,Single,9.0,1.0,8.0,147.16,0.0,46.647999999999996,1,1,New,22.64
0.0,9.0,4.0,Fashion,1.0,Married,2.0,1.0,7.0,203.25,0.0,62.574999999999996,1,1,,40.65
19.0,11.0,4.0,Laptop & Accessory,4.0,Divorced,3.0,0.0,9.0,169.47,0.0,58.141000000000005,1,0,Loyal,33.894
16.0,32.0,3.0,Grocery,1.0,Married,2.0,1.0,12.0,269.57500000000005,0.0,86.87250000000002,1,1,Loyal,67.39375000000001
4.0,9.0,5.0,Mobile Phone,5.0,Single,2.0,0.0,8.0,174.68,0.0,55.604000000000006,1,0,New,29.113333333333333
16.0,36.0,4.0,Laptop & Accessory,3.0,Married,4.0,0.0,3.0,170.56,0.0,57.568,1,0,Loyal,34.112
0.0,12.0,3.0,Mobile,5.0,Single,3.0,0.0,3.0,129.6,0.0,40.08,1,0,,32.4
31.0,35.0,5.0,Fashion,5.0,Married,6.0,0.0,3.0,227.66,0.0,79.598,1,0,VIP,37.943333333333335
30.0,13.0,1.5,Laptop & Accessory,1.0,Married,1.0,1.0,9.0,152.2,0.0,55.26,1,1,VIP,60.879999999999995
15.0,7.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,8.0,166.03,0.0,55.909,1,0,Loyal,33.206
6.0,9.0,4.0,Laptop & Accessory,3.0,Single,6.0,1.0,8.0,174.98,0.0,55.89399999999999,1,1,New,34.995999999999995
6.0,15.0,4.0,Fashion,2.0,Single,3.0,0.0,3.0,214.98,0.0,67.89399999999999,1,0,New,42.995999999999995
30.0,13.0,3.0,Others,5.0,Divorced,6.0,0.0,10.0,269.57500000000005,0.0,91.07250000000002,1,0,VIP,67.39375000000001
6.0,13.0,3.0,Fashion,3.0,Divorced,1.0,0.0,3.0,216.91000000000005,0.0,68.07300000000001,1,0,New,54.22750000000001
5.0,14.0,5.0,Mobile Phone,3.0,Divorced,5.0,0.0,3.0,148.29,0.0,47.986999999999995,1,0,New,24.715
1.0,27.0,3.0,Mobile,2.0,Divorced,2.0,0.0,2.0,127.13,0.0,39.638999999999996,1,0,New,31.7825
7.0,9.0,4.0,Laptop & Accessory,1.0,Married,3.0,0.0,5.0,180.05,0.0,57.715,1,0,Regular,36.010000000000005
9.0,28.0,3.0,Mobile,3.0,Married,5.0,1.0,1.0,121.32,0.0,40.296,1,1,Regular,30.33
1.0,13.0,4.0,Mobile Phone,1.0,Married,3.0,1.0,3.0,81.0,0.0,26.200000000000003,1,1,New,16.2
2.0,23.0,3.0,Laptop & Accessory,5.0,Single,2.0,0.0,8.0,181.61,0.0,56.28300000000001,1,0,New,45.4025
16.0,36.0,4.0,Laptop & Accessory,3.0,Married,4.0,0.0,3.0,170.56,0.0,57.568,1,0,Loyal,34.112
16.0,19.0,4.0,Mobile Phone,4.0,Married,10.0,0.0,5.0,152.66,0.0,52.19799999999999,1,0,Loyal,30.532
19.0,9.0,1.5,Grocery,5.0,Married,3.0,0.0,8.0,232.25,0.0,75.975,1,0,Loyal,92.9
16.0,14.0,2.0,Laptop & Accessory,4.0,Married,8.0,1.0,1.0,148.72,0.0,50.215999999999994,1,1,Loyal,49.57333333333333
11.0,9.0,3.0,Laptop & Accessory,2.0,Single,9.0,1.0,0.0,168.61,0.0,55.083000000000006,1,1,Regular,42.1525
10.0,21.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,12.0,190.86,0.0,61.858000000000004,1,1,Regular,38.172000000000004
15.0,14.0,5.5,Others,3.0,Married,3.0,0.0,11.0,269.57500000000005,0.0,87.57250000000002,1,0,Loyal,41.47307692307693
14.0,14.0,4.0,Others,4.0,Single,3.0,0.0,9.0,269.57500000000005,0.0,86.67250000000001,1,0,Loyal,53.915000000000006
1.0,31.0,2.0,Mobile Phone,5.0,Single,3.0,0.0,1.0,135.91,0.0,41.87299999999999,1,0,New,45.303333333333335
23.0,8.0,3.0,Grocery,3.0,Married,6.0,0.0,3.0,269.57500000000005,0.0,88.97250000000003,1,0,Loyal,67.39375000000001
13.0,32.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,13.0,156.05,0.0,51.915000000000006,1,0,Loyal,39.0125
0.0,6.0,3.0,Mobile,4.0,Single,2.0,1.0,4.0,132.02,0.0,40.806000000000004,1,1,,33.005
19.0,13.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,0.0,152.58,0.0,52.67400000000001,1,0,Loyal,38.145
8.0,14.0,4.0,Mobile,1.0,Married,2.0,0.0,2.0,123.76,0.0,41.128,1,0,Regular,24.752000000000002
25.0,14.0,3.0,Mobile,5.0,Married,10.0,0.0,4.0,129.5,0.0,47.550000000000004,1,0,VIP,32.375
10.0,17.0,4.0,Fashion,2.0,Single,3.0,0.0,3.0,224.8,0.0,72.03999999999999,1,0,Regular,44.96
1.0,7.0,5.5,Laptop & Accessory,4.0,Single,8.0,0.0,1.0,192.35,0.0,60.205,1,0,New,29.592307692307692
19.0,14.0,3.0,Laptop & Accessory,3.0,Divorced,6.0,0.0,3.0,189.34,0.0,63.702000000000005,1,0,Loyal,47.335
6.0,31.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,1.0,145.39,0.0,46.617,1,0,New,36.3475
1.0,32.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,4.0,147.24,0.0,46.072,1,0,New,29.448
16.0,12.0,4.0,Mobile Phone,3.0,Married,6.0,0.0,1.0,145.93,0.0,50.179,1,0,Loyal,29.186
9.0,13.0,4.0,Mobile Phone,3.0,Divorced,2.0,1.0,3.0,160.06,0.0,52.318000000000005,1,1,Regular,32.012
1.0,26.0,3.0,Laptop & Accessory,2.0,Single,10.0,1.0,5.0,178.04,0.0,54.912,1,1,New,44.51
7.0,9.0,4.0,Mobile Phone,2.0,Single,2.0,0.0,3.0,150.0,0.0,48.7,1,0,Regular,30.0
1.0,25.0,2.0,Laptop & Accessory,3.0,Divorced,4.0,0.0,3.0,187.32,0.0,57.29599999999999,1,0,New,62.44
8.0,17.0,4.0,Mobile Phone,3.0,Divorced,3.0,1.0,1.0,147.2,0.0,48.16,1,1,Regular,29.439999999999998
9.0,21.0,3.0,Mobile Phone,1.0,Single,2.0,0.0,0.0,112.32,0.0,37.596000000000004,1,0,Regular,28.08
17.0,9.0,5.0,Fashion,1.0,Married,2.0,0.0,3.0,226.69,0.0,75.10699999999999,1,0,Loyal,37.781666666666666
9.0,15.0,4.0,Mobile,3.0,Single,2.0,0.0,8.0,122.06,0.0,40.918000000000006,1,0,Regular,24.412
7.0,12.0,5.0,Mobile Phone,1.0,Married,3.0,0.0,3.0,154.11,0.0,50.333000000000006,1,0,Regular,25.685000000000002
16.0,16.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,9.0,161.73,0.0,54.919,1,0,Loyal,32.346
3.0,16.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,4.0,165.78,0.0,52.234,1,0,New,33.156
11.0,8.0,3.0,Mobile Phone,1.0,Single,6.0,1.0,2.0,139.44,0.0,46.332,1,1,Regular,34.86
11.0,14.0,3.0,Mobile,5.0,Single,4.0,0.0,0.0,126.19,0.0,42.357,1,0,Regular,31.5475
13.0,11.0,4.0,Fashion,5.0,Divorced,6.0,1.0,12.0,204.75,0.0,66.925,1,1,Loyal,40.95
17.0,22.0,5.0,Grocery,3.0,Married,3.0,0.0,12.0,269.57500000000005,0.0,87.97250000000001,1,0,Loyal,44.929166666666674
11.0,12.0,5.0,Laptop & Accessory,1.0,Married,8.0,1.0,9.0,153.29,0.0,51.28699999999999,1,1,Regular,25.548333333333332
7.0,15.0,4.0,Laptop & Accessory,3.0,Single,4.0,1.0,1.0,188.88,0.0,60.364,1,1,Regular,37.775999999999996
6.0,12.0,5.0,Laptop & Accessory,4.0,Married,5.0,0.0,6.0,183.78,0.0,58.934,1,0,New,30.63
11.0,10.0,3.0,Mobile,3.0,Married,8.0,0.0,0.0,133.06,0.0,44.418,1,0,Regular,33.265
15.0,32.0,3.0,Fashion,5.0,Married,4.0,1.0,0.0,231.91000000000005,0.0,75.27300000000001,1,1,Loyal,57.97750000000001
13.0,35.0,5.0,Laptop & Accessory,5.0,Single,5.0,0.0,4.0,167.84,0.0,56.251999999999995,1,0,Loyal,27.973333333333333
6.0,12.0,4.0,Mobile Phone,4.0,Single,4.0,0.0,8.0,152.18,0.0,49.054,1,0,New,30.436
7.0,8.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,4.0,162.74,0.0,52.12200000000001,1,0,Regular,40.685
0.0,13.0,5.0,Laptop & Accessory,3.0,Single,2.0,1.0,6.0,160.74,0.0,50.222,1,1,,26.790000000000003
16.0,9.0,5.0,Laptop & Accessory,2.0,Single,5.0,0.0,1.0,192.81,0.0,64.643,1,0,Loyal,32.135
5.0,17.0,4.0,Laptop & Accessory,1.0,Married,4.0,1.0,5.0,190.83,0.0,60.349000000000004,1,1,New,38.166000000000004
19.0,8.0,3.0,Fashion,1.0,Married,5.0,1.0,3.0,203.68,0.0,68.004,1,1,Loyal,50.92
9.0,22.0,3.0,Mobile,3.0,Single,2.0,0.0,4.0,121.44,0.0,40.332,1,0,Regular,30.36
0.0,13.0,4.0,Laptop & Accessory,5.0,Single,9.0,0.0,7.0,168.11,0.0,52.033,1,0,,33.622
20.0,31.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,1.0,150.87,0.0,52.861000000000004,1,0,Loyal,30.174
8.0,7.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,4.0,168.25,0.0,54.475,1,0,Regular,33.65
12.0,8.0,4.0,Laptop & Accessory,1.0,Married,9.0,0.0,4.0,152.04,0.0,50.812,1,0,Regular,30.407999999999998
1.0,8.0,4.0,Mobile Phone,3.0,Married,3.0,0.0,2.0,137.23,0.0,43.068999999999996,1,0,New,27.445999999999998
4.0,13.0,3.0,Fashion,5.0,Married,3.0,0.0,2.0,196.37,0.0,61.31100000000001,1,0,New,49.0925
9.0,7.0,5.0,Mobile Phone,5.0,Single,3.0,0.0,3.0,149.5,0.0,49.550000000000004,1,0,Regular,24.916666666666668
12.0,16.0,5.0,Mobile Phone,4.0,Divorced,2.0,0.0,3.0,153.99,0.0,51.797000000000004,1,0,Regular,25.665000000000003
25.0,7.0,4.0,Mobile Phone,2.0,Divorced,3.0,0.0,1.0,152.23,0.0,54.769,1,0,VIP,30.445999999999998
6.0,14.0,4.0,Laptop & Accessory,1.0,Married,6.0,0.0,3.0,217.04,0.0,68.51199999999999,1,0,New,43.408
21.0,9.0,4.0,Grocery,1.0,Married,3.0,1.0,1.0,269.57500000000005,0.0,88.77250000000001,1,1,Loyal,53.915000000000006
7.0,8.0,1.5,Mobile,1.0,Married,1.0,1.0,2.0,129.32,0.0,41.496,1,1,Regular,51.727999999999994
9.0,31.0,5.0,Mobile,3.0,Single,2.0,0.0,1.0,122.93,0.0,41.579,1,0,Regular,20.488333333333333
7.0,12.0,3.0,Laptop & Accessory,3.0,Single,2.0,0.0,10.0,148.09,0.0,47.727000000000004,1,0,Regular,37.0225
3.0,16.0,3.0,Fashion,3.0,Single,10.0,0.0,2.0,196.67,0.0,61.10099999999999,1,0,New,49.1675
0.0,9.0,3.0,Mobile,5.0,Single,1.0,0.0,4.0,131.02,0.0,40.50600000000001,1,0,,32.755
1.0,13.0,2.0,Mobile Phone,5.0,Married,3.0,1.0,1.0,141.01,0.0,43.40299999999999,1,1,New,47.00333333333333
13.0,8.0,3.0,Laptop & Accessory,4.0,Married,4.0,0.0,10.0,156.77,0.0,52.131,1,0,Loyal,39.1925
0.0,8.0,3.0,Mobile,4.0,Married,10.0,0.0,2.0,134.68,0.0,41.604000000000006,1,0,,33.67
9.0,30.0,3.0,Mobile,4.0,Single,2.0,0.0,4.0,121.77,0.0,40.431000000000004,1,0,Regular,30.4425
17.0,11.0,4.0,Mobile,3.0,Single,4.0,0.0,3.0,131.62,0.0,46.186,1,0,Loyal,26.324
8.0,14.0,4.0,Mobile,5.0,Single,2.0,0.0,2.0,124.5,0.0,41.35,1,0,Regular,24.9
0.0,14.0,5.0,Mobile,3.0,Married,1.0,0.0,0.0,123.51,0.0,39.053,1,0,,20.585
14.0,15.0,4.0,Laptop & Accessory,1.0,Married,5.0,1.0,3.0,165.69,0.0,55.507000000000005,1,1,Loyal,33.138
1.0,7.0,5.0,Fashion,3.0,Married,7.0,0.0,3.0,231.09,0.0,71.627,1,0,New,38.515
9.0,9.0,5.5,Others,4.0,Single,4.0,1.0,12.0,269.57500000000005,0.0,85.77250000000002,1,1,Regular,41.47307692307693
0.0,15.0,4.0,Mobile,5.0,Single,8.0,0.0,3.0,134.07,0.0,41.821,1,0,,26.814
20.0,33.0,5.0,Laptop & Accessory,4.0,Single,10.0,0.0,3.0,204.91,0.0,69.473,1,0,Loyal,34.151666666666664
17.0,16.0,3.0,Laptop & Accessory,1.0,Married,3.0,1.0,3.0,164.65,0.0,55.69500000000001,1,1,Loyal,41.1625
17.0,35.0,2.0,Mobile Phone,3.0,Single,6.0,0.0,3.0,172.39,0.0,57.61699999999999,1,0,Loyal,57.46333333333333
1.0,17.0,4.0,Fashion,3.0,Married,8.0,0.0,3.0,225.48,0.0,69.54399999999998,1,0,New,45.096
16.0,12.0,4.0,Fashion,4.0,Single,11.0,1.0,3.0,209.46,0.0,69.238,1,1,Loyal,41.892
0.0,10.0,5.0,Fashion,2.0,Divorced,2.0,0.0,8.0,204.0,0.0,63.199999999999996,1,0,,34.0
1.0,17.0,5.0,Mobile Phone,3.0,Single,3.0,0.0,3.0,151.25,0.0,47.675,1,0,New,25.208333333333332
0.0,6.0,3.0,Mobile Phone,4.0,Married,2.0,0.0,4.0,138.16,0.0,42.648,1,0,,34.54
20.0,7.0,4.0,Others,2.0,Married,11.0,0.0,3.0,269.57500000000005,0.0,88.47250000000001,1,0,Loyal,53.915000000000006
21.0,21.0,4.0,Laptop & Accessory,5.0,Single,4.0,0.0,8.0,174.6,0.0,60.279999999999994,1,0,Loyal,34.92
29.0,15.0,4.0,Grocery,3.0,Married,4.0,1.0,3.0,269.57500000000005,0.0,91.17250000000001,1,1,VIP,53.915000000000006
23.0,7.0,4.0,Mobile Phone,5.0,Married,4.0,0.0,3.0,160.8,0.0,56.74,1,0,Loyal,32.160000000000004
13.0,15.0,3.0,Fashion,3.0,Single,10.0,0.0,13.0,234.99,0.0,75.59700000000001,1,0,Loyal,58.7475
6.0,13.0,4.0,Mobile Phone,3.0,Single,5.0,0.0,5.0,155.38,0.0,50.013999999999996,1,0,New,31.076
4.0,14.0,4.0,Mobile Phone,5.0,Single,5.0,1.0,4.0,146.66,0.0,46.798,1,1,New,29.332
9.0,6.0,3.0,Mobile,4.0,Single,2.0,0.0,1.0,120.96,0.0,40.188,1,0,Regular,30.24
5.0,9.0,5.0,Laptop & Accessory,5.0,Divorced,5.0,0.0,1.0,189.1,0.0,60.23,1,0,New,31.516666666666666
6.0,15.0,5.0,Laptop & Accessory,3.0,Single,9.0,0.0,3.0,153.46,0.0,49.838,1,0,New,25.576666666666668
3.0,10.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,7.0,152.09,0.0,48.127,1,1,New,30.418
5.0,14.0,1.5,Laptop & Accessory,3.0,Divorced,6.0,0.0,3.0,151.75,0.0,47.625,1,0,New,60.7
1.0,6.0,5.0,Mobile Phone,3.0,Single,3.0,0.0,3.0,155.33,0.0,48.899,1,0,New,25.888333333333335
11.0,17.0,4.0,Mobile Phone,5.0,Married,2.0,1.0,4.0,152.82,0.0,50.745999999999995,1,1,Regular,30.564
10.0,25.0,3.0,Fashion,4.0,Single,2.0,1.0,9.0,176.42,0.0,57.126,1,1,Regular,44.105
27.0,9.0,5.0,Grocery,1.0,Married,4.0,0.0,8.0,269.57500000000005,0.0,90.97250000000001,1,0,VIP,44.929166666666674
11.0,14.0,4.0,Mobile,4.0,Single,2.0,0.0,3.0,124.4,0.0,42.22,1,0,Regular,24.880000000000003
1.0,10.0,4.0,Mobile Phone,5.0,Single,2.0,0.0,5.0,156.02,0.0,48.706,1,0,New,31.204
27.0,13.0,4.0,Laptop & Accessory,1.0,Single,4.0,0.0,3.0,149.5,0.0,54.550000000000004,1,0,VIP,29.9
5.0,16.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,8.0,153.96,0.0,48.888000000000005,1,0,New,38.49
17.0,6.0,4.0,Laptop & Accessory,3.0,Single,5.0,0.0,2.0,159.85,0.0,54.655,1,0,Loyal,31.97
28.0,14.0,4.0,Grocery,4.0,Married,2.0,1.0,0.0,235.77,0.0,80.731,1,1,VIP,47.154
6.0,17.0,4.0,Laptop & Accessory,1.0,Single,3.0,0.0,9.0,178.96,0.0,57.088,1,0,New,35.792
1.0,7.0,5.0,Mobile Phone,4.0,Single,3.0,0.0,1.0,153.36,0.0,48.308,1,0,New,25.560000000000002
3.0,28.0,3.0,Fashion,5.0,Married,1.0,0.0,8.0,184.12,0.0,57.336,1,0,New,46.03
9.0,23.0,5.0,Mobile,3.0,Married,2.0,0.0,2.0,123.05,0.0,41.615,1,0,Regular,20.508333333333333
16.0,12.0,4.0,Grocery,2.0,Married,5.0,1.0,0.0,266.27,0.0,86.28099999999998,1,1,Loyal,53.254
14.0,9.0,5.0,Mobile Phone,3.0,Single,4.0,0.0,3.0,153.09,0.0,52.127,1,0,Loyal,25.515
13.0,8.0,3.0,Mobile,5.0,Married,5.0,0.0,2.0,133.77,0.0,45.231,1,0,Loyal,33.4425
9.0,12.0,5.0,Mobile,3.0,Married,2.0,0.0,7.0,127.41,0.0,42.923,1,0,Regular,21.235
17.0,8.0,3.0,Fashion,3.0,Single,6.0,1.0,2.0,202.09,0.0,66.92699999999999,1,1,Loyal,50.5225
16.0,12.0,4.0,Grocery,1.0,Married,5.0,1.0,0.0,266.27,0.0,86.28099999999998,1,1,Loyal,53.254
19.0,9.0,3.0,Grocery,3.0,Divorced,4.0,0.0,9.0,269.57500000000005,0.0,87.77250000000002,1,0,Loyal,67.39375000000001
16.0,14.0,3.0,Mobile,2.0,Single,1.0,0.0,7.0,124.55,0.0,43.364999999999995,1,0,Loyal,31.1375
6.0,31.0,3.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,1.0,145.39,0.0,46.617,1,0,New,36.3475
14.0,12.0,4.0,Laptop & Accessory,4.0,Single,7.0,1.0,2.0,160.32,0.0,53.896,1,1,Loyal,32.064
8.0,13.0,4.0,Mobile,1.0,Married,2.0,0.0,1.0,126.9,0.0,42.07,1,0,Regular,25.380000000000003
9.0,16.0,3.0,Fashion,1.0,Single,2.0,0.0,7.0,199.8,0.0,63.84,1,0,Regular,49.95
18.0,13.0,3.0,Fashion,5.0,Married,3.0,0.0,0.0,197.24,0.0,65.772,1,0,Loyal,49.31
0.0,8.0,3.0,Laptop & Accessory,1.0,Married,1.0,0.0,2.0,142.27,0.0,43.88100000000001,1,0,,35.5675
9.0,7.0,3.0,Mobile Phone,3.0,Married,2.0,0.0,1.0,112.23,0.0,37.569,1,0,Regular,28.0575
9.0,10.0,3.0,Mobile,1.0,Married,2.0,0.0,0.0,119.51,0.0,39.75300000000001,1,0,Regular,29.8775
3.0,13.0,5.0,Mobile Phone,4.0,Married,3.0,0.0,1.0,153.04,0.0,48.812,1,0,New,25.506666666666664
4.0,25.0,4.0,Mobile Phone,3.0,Single,3.0,0.0,5.0,151.32,0.0,48.196,1,0,New,30.264
11.0,7.0,5.0,Laptop & Accessory,3.0,Married,3.0,0.0,8.0,184.93,0.0,60.778999999999996,1,0,Regular,30.82166666666667
1.0,29.0,4.0,Mobile Phone,3.0,Divorced,6.0,1.0,2.0,146.32,0.0,45.79599999999999,1,1,New,29.264
